        64.000   0.1362533205722262E-01   0.4153757614544099E+00   0.4314322820046925E+01
        65.000   0.1382438206332450E-01   0.4175457606380234E+00   0.4590592087752779E+01
        66.000   0.1401203073062542E-01   0.4194956835575798E+00   0.4859841444020204E+01
        67.000   0.1414569431489824E-01   0.4211693225214460E+00   0.5129867179784356E+01
        68.000   0.1440561088939268E-01   0.4225289563137843E+00   0.5400145921597704E+01
        69.000   0.1451036396496929E-01   0.4235357305621333E+00   0.5669234902563396E+01
        70.000   0.1467577816988778E-01   0.4241573788733988E+00   0.5937260480781856E+01
        71.000   0.1487659022388920E-01   0.4243793634818949E+00   0.6204496719162440E+01
        72.000   0.1498587180659110E-01   0.4241895973232971E+00   0.1894909377005440E+00
        73.000   0.1512103379493170E-01   0.4235835124424492E+00   0.4592240362527740E+00
        74.000   0.1526799505419831E-01   0.4225764170462375E+00   0.7225669527510243E+00
        75.000   0.1536262235114066E-01   0.4211841956903320E+00   0.9957860194918409E+00
        76.000   0.1547125126074086E-01   0.4194326266214416E+00   0.1262812445392711E+01
        77.000   0.1554092540495394E-01   0.4173644449305871E+00   0.1531919434468555E+01
        78.000   0.1562798991759902E-01   0.4150208118417769E+00   0.1804149739593797E+01
        79.000   0.1570982055368068E-01   0.4124559637397751E+00   0.2075895066689059E+01
        80.000   0.1568891227556949E-01   0.4097322598995085E+00   0.2348721094342942E+01
        81.000   0.1580046960860794E-01   0.4069117172074793E+00   0.2622413077773256E+01
        82.000   0.1579025106782522E-01   0.4040645943720906E+00   0.2898279242824646E+01
        83.000   0.1577050089839086E-01   0.4012686115431010E+00   0.3174940853086612E+01
        84.000   0.1581094687696586E-01   0.3985894595984156E+00   0.3450793739617486E+01
        85.000   0.1576718620618538E-01   0.3961021589697323E+00   0.3728770108140727E+01
        86.000   0.1573183426274070E-01   0.3938773842136252E+00   0.4009862364862130E+01
        87.000   0.1568194302075705E-01   0.3919713604074002E+00   0.4284609132644839E+01
        88.000   0.1563458215079256E-01   0.3904375784033431E+00   0.4565687310931768E+01
        89.000   0.1555385067805892E-01   0.3893244512576624E+00   0.4845100591886450E+01
        90.000   0.1546358476153822E-01   0.3886534328574762E+00   0.5119808312268956E+01
        91.000   0.1536242105580531E-01   0.3884461810658150E+00   0.5399017819173542E+01
        92.000   0.1530078630382262E-01   0.3887076958018903E+00   0.5672624870723761E+01
        93.000   0.1512782640793512E-01   0.3894210621073808E+00   0.5946696930760858E+01
        94.000   0.1504629599885469E-01   0.3905639854489267E+00   0.6216676559767101E+01
        95.000   0.1494073024077627E-01   0.3921028848904080E+00   0.2016548018153452E+00
        96.000   0.1478095779570299E-01   0.3939830460755566E+00   0.4678818849253430E+00
        97.000   0.1468298465366511E-01   0.3961534842734566E+00   0.7296567102312332E+00
        98.000   0.1457184275107043E-01   0.3985531955332013E+00   0.9854233098055465E+00
        99.000   0.1445783220402744E-01   0.4011111855345526E+00   0.1246761709784040E+01
       100.000   0.1435426732520067E-01   0.4037661658869975E+00   0.1493397575729229E+01
       101.000   0.1428888497014615E-01   0.4064518287566922E+00   0.1743219429384137E+01
       102.000   0.1423777955229315E-01   0.4091011268477253E+00   0.1992197228011936E+01
       103.000   0.1419179935776590E-01   0.4116584922512846E+00   0.2231886328407001E+01
       104.000   0.1418755369892471E-01   0.4140687233780839E+00   0.2473185679133309E+01
       105.000   0.1427808585897115E-01   0.4162776871793852E+00   0.2714656584648644E+01
       106.000   0.1430267638904101E-01   0.4182473952052919E+00   0.2949358130071186E+01
       107.000   0.1445133710407494E-01   0.4199404244506052E+00   0.3187900761289523E+01
       108.000   0.1465012146976983E-01   0.4213242345752930E+00   0.3421593580404821E+01
       109.000   0.1483967526426546E-01   0.4223810330679627E+00   0.3659556910629915E+01
       110.000   0.1510432270030767E-01   0.4230968465256478E+00   0.3895154735584509E+01
       111.000   0.1545222738375797E-01   0.4234598112797373E+00   0.4130216201000966E+01
       112.000   0.1575935476679437E-01   0.4234763031817803E+00   0.4371878949589885E+01
       113.000   0.1619703375381498E-01   0.4231499004219980E+00   0.4611216068945884E+01
       114.000   0.1659356043413570E-01   0.4224922944039508E+00   0.4851798048057988E+01
       115.000   0.1710645534206702E-01   0.4215248015502860E+00   0.5100278060207355E+01
       116.000   0.1757676004000662E-01   0.4202716983127764E+00   0.5346963963293737E+01
       117.000   0.1810799067022345E-01   0.4187575668793379E+00   0.5596062333973151E+01
       118.000   0.1871109637700738E-01   0.4170214703336095E+00   0.5852888503400060E+01
       119.000   0.1926096112546634E-01   0.4150979888255963E+00   0.6107338835868600E+01
       120.000   0.1985638791828979E-01   0.4130276308165347E+00   0.8552732408173735E-01
       121.000   0.2052627040967704E-01   0.4108560158315484E+00   0.3466528802323587E+00
       122.000   0.2112090143929489E-01   0.4086289301415124E+00   0.6131404436945136E+00
       123.000   0.2176284190673779E-01   0.4063898750354142E+00   0.8822310242020244E+00
       124.000   0.2243850778430026E-01   0.4041892254965468E+00   0.1151181759038987E+01
       125.000   0.2305781303708652E-01   0.4020714063972065E+00   0.1426782122434733E+01
       126.000   0.2373298921400578E-01   0.4000787114817803E+00   0.1703233176049022E+01
       127.000   0.2434370175543512E-01   0.3982546989905174E+00   0.1980252180915816E+01
       128.000   0.2502817507619490E-01   0.3966351376177899E+00   0.2262254143801474E+01
       129.000   0.2565706497189680E-01   0.3952531705515028E+00   0.2545646244774025E+01
       130.000   0.2623910937577983E-01   0.3941384588354375E+00   0.2828448820832826E+01
       131.000   0.2693005349547214E-01   0.3933125256439782E+00   0.3115769371382688E+01
       132.000   0.2749581127945198E-01   0.3927906417981392E+00   0.3402076519409434E+01
       133.000   0.2807280732508630E-01   0.3925866626308848E+00   0.3690839264282626E+01
       134.000   0.2867115113848799E-01   0.3926992695951901E+00   0.3978531548607547E+01
       135.000   0.2922686453095819E-01   0.3931252134381691E+00   0.4268237571920242E+01
       136.000   0.2971240076339546E-01   0.3938551318128055E+00   0.4558433217137319E+01
       137.000   0.3026056496100401E-01   0.3948691315325583E+00   0.4846257286500265E+01
       138.000   0.3070299428457910E-01   0.3961402979532905E+00   0.5136828527691067E+01
       139.000   0.3118070845213634E-01   0.3976433960429500E+00   0.5425878663256448E+01
       140.000   0.3156737200848741E-01   0.3993383690874419E+00   0.5714109197005538E+01
       141.000   0.3196292005298206E-01   0.4011871010259742E+00   0.6002138719847739E+01
       142.000   0.3235247535006208E-01   0.4031478012869271E+00   0.6934863875668107E-02
       143.000   0.3262565242859624E-01   0.4051740871005782E+00   0.2930370103123741E+00
       144.000   0.3293343460272291E-01   0.4072182819116736E+00   0.5791764439080493E+00
       145.000   0.3323237857485388E-01   0.4092384054885873E+00   0.8634010668891268E+00
       146.000   0.3339014936841383E-01   0.4111840374211786E+00   0.1148922061704169E+01
       147.000   0.3362303785105029E-01   0.4130133054740469E+00   0.1430907117066721E+01
       148.000   0.3379277168977492E-01   0.4146884674195225E+00   0.1713398047244829E+01
       149.000   0.3390598355309712E-01   0.4161699837407790E+00   0.1995905638578664E+01
       150.000   0.3403338174810972E-01   0.4174264230565565E+00   0.2275752574132706E+01
       151.000   0.3408530999548448E-01   0.4184333032532181E+00   0.2554720568510773E+01
       152.000   0.3419173631124241E-01   0.4191637618385797E+00   0.2835680450501280E+01
       153.000   0.3415965322163292E-01   0.4196028185510523E+00   0.3111980906722580E+01
       154.000   0.3417188446434000E-01   0.4197415847674776E+00   0.3390401832685966E+01
       155.000   0.3417716781507839E-01   0.4195710032762582E+00   0.3667276932974048E+01
       156.000   0.3408585959666750E-01   0.4190947290832215E+00   0.3943730612229815E+01
       157.000   0.3399478798537189E-01   0.4183233896794458E+00   0.4220581367300086E+01
       158.000   0.3394145444618255E-01   0.4172698327822111E+00   0.4495002963828741E+01
       159.000   0.3376606958547087E-01   0.4159597674104518E+00   0.4772739955106229E+01
       160.000   0.3364422855471284E-01   0.4144262028817530E+00   0.5047922004450823E+01
       161.000   0.3346337815650088E-01   0.4127012684656362E+00   0.5322753584374034E+01
       162.000   0.3329564871011870E-01   0.4108325681772101E+00   0.5600549580141776E+01
       163.000   0.3308940013548379E-01   0.4088671068695145E+00   0.5876239651100992E+01
       164.000   0.3284347196653720E-01   0.4068536488834241E+00   0.6151989757137630E+01
       165.000   0.3267812232340431E-01   0.4048475977799935E+00   0.1475054621428509E+00
       166.000   0.3239560047496827E-01   0.4029048444195757E+00   0.4239480887021712E+00
       167.000   0.3216228628194993E-01   0.4010740921339404E+00   0.7020661990745856E+00
       168.000   0.3195599691427330E-01   0.3994117611586344E+00   0.9801685901580868E+00
       169.000   0.3169693652534031E-01   0.3979642763392702E+00   0.1257969997550337E+01
       170.000   0.3145948648577673E-01   0.3967713245297324E+00   0.1537540762834565E+01
       171.000   0.3124687032212203E-01   0.3958699956630491E+00   0.1813274593635493E+01
       172.000   0.3101998734156606E-01   0.3952876729563010E+00   0.2092632780735189E+01
       173.000   0.3080528848436252E-01   0.3950380315684850E+00   0.2369517725326032E+01
       174.000   0.3059089566477213E-01   0.3951309222301124E+00   0.2644870403473127E+01
       175.000   0.3039279106488401E-01   0.3955600019624615E+00   0.2920936431430174E+01
       176.000   0.3023739292174577E-01   0.3963096051729734E+00   0.3196081219811046E+01
       177.000   0.2998439463258112E-01   0.3973582066633288E+00   0.3468239000122500E+01
       178.000   0.2989280687167063E-01   0.3986701323037562E+00   0.3740723442537480E+01
       179.000   0.2970923647237904E-01   0.4002022651174100E+00   0.4011845081966452E+01
       180.000   0.2953932651835822E-01   0.4019116052850316E+00   0.4280869263866946E+01
       181.000   0.2944093784465420E-01   0.4037433387436825E+00   0.4548602419138220E+01
       182.000   0.2931787437731493E-01   0.4056431016274743E+00   0.4814954474855780E+01
       183.000   0.2917011285557195E-01   0.4075587149436571E+00   0.5081445010382849E+01
       184.000   0.2910836314184088E-01   0.4094326425975302E+00   0.5343753526064408E+01
       185.000   0.2898816834443444E-01   0.4112152621273413E+00   0.5607431053144735E+01
       186.000   0.2892380962750349E-01   0.4128591959143002E+00   0.5870455038061792E+01
       187.000   0.2883084083257756E-01   0.4143200282078138E+00   0.6130709858654115E+01
       188.000   0.2877611620623848E-01   0.4155625313569510E+00   0.1084882769808129E+00
       189.000   0.2875149789784244E-01   0.4165562367427030E+00   0.3703766220788811E+00
       190.000   0.2868142123930671E-01   0.4172754524869483E+00   0.6292600205189176E+00
       191.000   0.2866499650272290E-01   0.4177082225058513E+00   0.8905802789014663E+00
       192.000   0.2870078458058929E-01   0.4178428512823945E+00   0.1149719442375996E+01
       193.000   0.2864146928288122E-01   0.4176773489291887E+00   0.1411585531196438E+01
       194.000   0.2868200647440355E-01   0.4172193390556018E+00   0.1670991397105510E+01
       195.000   0.2873108649538488E-01   0.4164824981237741E+00   0.1931887182729195E+01
       196.000   0.2870599756981538E-01   0.4154848831550105E+00   0.2194309935650049E+01
       197.000   0.2878840581979911E-01   0.4142577601945294E+00   0.2455623342937026E+01
       198.000   0.2879583223663301E-01   0.4128322105943127E+00   0.2717089427010506E+01
       199.000   0.2887114485907671E-01   0.4112479801254830E+00   0.2982541638962408E+01
       200.000   0.2888771402481836E-01   0.4095494644726714E+00   0.3244809152898637E+01
       201.000   0.2893205434593655E-01   0.4077816594446096E+00   0.3509726729450329E+01
       202.000   0.2901938469523752E-01   0.4059898739522650E+00   0.3776328999582622E+01
       203.000   0.2903596615640239E-01   0.4042250157285571E+00   0.4041472835944314E+01
       204.000   0.2906852691774055E-01   0.4025290832881915E+00   0.4309653319359069E+01
       205.000   0.2918616287588739E-01   0.4009458573489518E+00   0.4575975326880647E+01
       206.000   0.2918773637685970E-01   0.3995169718070573E+00   0.4845668693905536E+01
       207.000   0.2924274795752561E-01   0.3982747595333015E+00   0.5114365603069440E+01
       208.000   0.2935145496184341E-01   0.3972500550488075E+00   0.5382120959536378E+01
       209.000   0.2937459335913143E-01   0.3964703251771205E+00   0.5653879452301033E+01
       210.000   0.2947242010105502E-01   0.3959497909451301E+00   0.5923028339585258E+01
       211.000   0.2953613222759350E-01   0.3957006742024770E+00   0.6191870966472901E+01
       212.000   0.2965976352417548E-01   0.3957297896147191E+00   0.1805651735274356E+00
       213.000   0.2974343788753006E-01   0.3960297050283782E+00   0.4498884377943941E+00
       214.000   0.2985155950907985E-01   0.3965940578727336E+00   0.7189882750812968E+00
       215.000   0.3002546477041894E-01   0.3974065362876836E+00   0.9903843933444687E+00
       216.000   0.3015498242167112E-01   0.3984436279557814E+00   0.1258123506926849E+01
       217.000   0.3030785578129112E-01   0.3996803235834323E+00   0.1528707937518453E+01
       218.000   0.3053353201874277E-01   0.4010874739996925E+00   0.1795845551394482E+01
       219.000   0.3073180525761745E-01   0.4026275079138256E+00   0.2065077846328558E+01
       220.000   0.3093528871774821E-01   0.4042688164991558E+00   0.2332962262911729E+01
       221.000   0.3121912174246175E-01   0.4059731062573910E+00   0.2599130094404757E+01
       222.000   0.3145809432584502E-01   0.4077009373841358E+00   0.2866629887262418E+01
       223.000   0.3176830141405158E-01   0.4094160355492821E+00   0.3133899003372561E+01
       224.000   0.3202440725855948E-01   0.4110840333606896E+00   0.3398315089648539E+01
       225.000   0.3237563406297990E-01   0.4126672455167870E+00   0.3665354249961456E+01
       226.000   0.3268989809709980E-01   0.4141361344896662E+00   0.3931594849515267E+01
       227.000   0.3299164752034525E-01   0.4154613294137728E+00   0.4196420405664150E+01
       228.000   0.3336458555549902E-01   0.4166148642124400E+00   0.4463089349261722E+01
       229.000   0.3372594184562148E-01   0.4175741194350014E+00   0.4729467777264031E+01
       230.000   0.3402811196113650E-01   0.4183220825578715E+00   0.4996191969979314E+01
       231.000   0.3445150797006336E-01   0.4188380343497954E+00   0.5263103543578120E+01
       232.000   0.3479052580936652E-01   0.4191124448371464E+00   0.5530722641740671E+01
       233.000   0.3516801749918156E-01   0.4191374277798667E+00   0.5799956751997467E+01
       234.000   0.3553223444498323E-01   0.4189063186376239E+00   0.6068424539739855E+01
       235.000   0.3591615651648959E-01   0.4184214331312316E+00   0.5475924265391452E-01
       236.000   0.3628123682332828E-01   0.4176881407400645E+00   0.3279167302551107E+00
       237.000   0.3663403867093255E-01   0.4167134497079878E+00   0.5979090062943166E+00
       238.000   0.3699121849962173E-01   0.4155144177539008E+00   0.8724213803153322E+00
       239.000   0.3737704985433964E-01   0.4141112677418649E+00   0.1147048374102669E+01
       240.000   0.3767670513750253E-01   0.4125237355840989E+00   0.1422875858988132E+01
       241.000   0.3800804695874462E-01   0.4107832169975938E+00   0.1699972456851940E+01
       242.000   0.3838160481208950E-01   0.4089214657804702E+00   0.1978556748493071E+01
       243.000   0.3859714396331752E-01   0.4069723424218993E+00   0.2259097740624473E+01
       244.000   0.3892844500426102E-01   0.4049779021495850E+00   0.2540296964185254E+01
       245.000   0.3917011359943880E-01   0.4029821648191499E+00   0.2822707474306300E+01
       246.000   0.3938306013125999E-01   0.4010265678996461E+00   0.3108364899768450E+01
       247.000   0.3961003807374679E-01   0.3991626357755856E+00   0.3393647717082140E+01
       248.000   0.3974800148081106E-01   0.3974363051683327E+00   0.3680416723799080E+01
       249.000   0.3993853869066352E-01   0.3958920848120210E+00   0.3970453839932131E+01
       250.000   0.4002593447149180E-01   0.3945747939198659E+00   0.4259321021130554E+01
       251.000   0.4009012764144381E-01   0.3935246007719481E+00   0.4550662183843721E+01
       252.000   0.4020205739510447E-01   0.3927684923024176E+00   0.4842240699558166E+01
       253.000   0.4017910887895176E-01   0.3923360866343514E+00   0.5135024859618024E+01
       254.000   0.4014208950759741E-01   0.3922415382472170E+00   0.5428346494990867E+01
       255.000   0.4016534654592355E-01   0.3924897356641259E+00   0.5720219952455617E+01
       256.000   0.4001633326466345E-01   0.3930828388511179E+00   0.6015296091330900E+01
       257.000   0.3993184832632342E-01   0.3940085380289399E+00   0.2440796314499050E-01
       258.000   0.3977176064920220E-01   0.3952443302424716E+00   0.3164567483510066E+00
       259.000   0.3959662194945088E-01   0.3967660490721001E+00   0.6092907490647654E+00
       260.000   0.3937727906407266E-01   0.3985348655746128E+00   0.9006158878274899E+00
       261.000   0.3908570785908473E-01   0.4005074353324121E+00   0.1189472860938370E+01
       262.000   0.3885346687526128E-01   0.4026396224220830E+00   0.1479877764645100E+01
       263.000   0.3848452516256794E-01   0.4048754719365529E+00   0.1766699330473267E+01
       264.000   0.3811911801914685E-01   0.4071599919987055E+00   0.2053611168260463E+01
       265.000   0.3774520557527334E-01   0.4094395464483711E+00   0.2338199745445671E+01
       266.000   0.3730663655623521E-01   0.4116559416001786E+00   0.2621865417518062E+01
       267.000   0.3681742749119450E-01   0.4137564637747416E+00   0.2904791285909520E+01
       268.000   0.3634555868030065E-01   0.4156935785772808E+00   0.3184585390946680E+01
       269.000   0.3580740847177080E-01   0.4174180535158564E+00   0.3464416549113917E+01
       270.000   0.3525463818143447E-01   0.4188918356055381E+00   0.3743955078831358E+01
       271.000   0.3464179655280113E-01   0.4200845291542514E+00   0.4019350448619359E+01
       272.000   0.3406837243317123E-01   0.4209679157358484E+00   0.4296565197314426E+01
       273.000   0.3342151234420419E-01   0.4215244321464457E+00   0.4572323605018430E+01
       274.000   0.3276112189648254E-01   0.4217489918118726E+00   0.4845667000444666E+01
       275.000   0.3209920727735267E-01   0.4216351986430550E+00   0.5120443066611983E+01
       276.000   0.3146282850273169E-01   0.4211923033894123E+00   0.5392662760939523E+01
       277.000   0.3071023558187981E-01   0.4204350876938346E+00   0.5666217586112608E+01
       278.000   0.3007077793876046E-01   0.4193808136019697E+00   0.5937075304870502E+01
       279.000   0.2937853383360571E-01   0.4180585939006504E+00   0.6208372468436429E+01
       280.000   0.2866107378790122E-01   0.4165023828064566E+00   0.1966307200287920E+00
       281.000   0.2799698374726678E-01   0.4147457331975244E+00   0.4659619540558824E+00
       282.000   0.2729163494870808E-01   0.4128365462803463E+00   0.7340086897047611E+00
       283.000   0.2664622189712990E-01   0.4108190203864529E+00   0.1004910027075635E+01
       284.000   0.2593382545236199E-01   0.4087392183612872E+00   0.1270367224438701E+01
       285.000   0.2527894748145712E-01   0.4066525915097046E+00   0.1537713021986473E+01
       286.000   0.2466866060766641E-01   0.4046097978457507E+00   0.1804732419931502E+01
       287.000   0.2398003722601390E-01   0.4026544358115883E+00   0.2068662643701526E+01
       288.000   0.2337352984020998E-01   0.4008382404757081E+00   0.2333532724447149E+01
       289.000   0.2283548317140152E-01   0.3992012370744219E+00   0.2595707604368114E+01
       290.000   0.2220301293522760E-01   0.3977762982120613E+00   0.2858986276378090E+01
       291.000   0.2170050800555366E-01   0.3965956821261031E+00   0.3118396652098422E+01
       292.000   0.2121452146056402E-01   0.3956791573090260E+00   0.3376948445821053E+01
       293.000   0.2071349524217253E-01   0.3950390857427942E+00   0.3636155010263241E+01
       294.000   0.2033099771638425E-01   0.3946853388976846E+00   0.3891819938306247E+01
       295.000   0.1989106011504512E-01   0.3946149794395690E+00   0.4145321594607392E+01
       296.000   0.1960266730239872E-01   0.3948193162611648E+00   0.4401425997160313E+01
       297.000   0.1927204356297858E-01   0.3952880549130320E+00   0.4652976446812838E+01
       298.000   0.1901017552823657E-01   0.3959984987689756E+00   0.4903821161143981E+01
       299.000   0.1884952606304155E-01   0.3969249155453861E+00   0.5156823071974081E+01
       300.000   0.1867223428122574E-01   0.3980395856141186E+00   0.5405572577383079E+01
       301.000   0.1853185506422576E-01   0.3993079383103680E+00   0.5656898178712794E+01
       302.000   0.1854261169948659E-01   0.4006920562297903E+00   0.5904467614953418E+01
       303.000   0.1846714351106151E-01   0.4021588235969807E+00   0.6156425338535530E+01
       304.000   0.1849084717178410E-01   0.4036691702400820E+00   0.1219859948808351E+00
       305.000   0.1857700067762693E-01   0.4051888418211013E+00   0.3703182200192350E+00
       306.000   0.1863467852873642E-01   0.4066853603856563E+00   0.6223547798715607E+00
       307.000   0.1875897775214723E-01   0.4081288857406091E+00   0.8736041222921296E+00
       308.000   0.1888950968300614E-01   0.4094918715400577E+00   0.1121692956199884E+01
       309.000   0.1904961398707599E-01   0.4107545306685390E+00   0.1377288786123485E+01
       310.000   0.1922424455852444E-01   0.4118943172761065E+00   0.1628606686280174E+01
       311.000   0.1936754350349395E-01   0.4128952671611891E+00   0.1882213330549281E+01
       312.000   0.1958359404905440E-01   0.4137452880926231E+00   0.2137205754944546E+01
       313.000   0.1977054277575243E-01   0.4144327848549562E+00   0.2393797175816150E+01
       314.000   0.1990149802661646E-01   0.4149492127412830E+00   0.2650196490783589E+01
       315.000   0.2015723351540773E-01   0.4152920640124333E+00   0.2908642607661022E+01
       316.000   0.2030696286731865E-01   0.4154563546792111E+00   0.3167899898174465E+01
       317.000   0.2048092557206078E-01   0.4154429738066768E+00   0.3430260847676443E+01
       318.000   0.2068879032302587E-01   0.4152553467106647E+00   0.3689638179809881E+01
       319.000   0.2087326854666920E-01   0.4148980079357567E+00   0.3954258187751432E+01
       320.000   0.2102858460520132E-01   0.4143786002827489E+00   0.4219515573733819E+01
       321.000   0.2123924946233520E-01   0.4137099856708843E+00   0.4482555077304095E+01
       322.000   0.2139157659496745E-01   0.4129053712726129E+00   0.4750847109532975E+01
       323.000   0.2160803215471201E-01   0.4119803903593616E+00   0.5018607604753713E+01
       324.000   0.2173421808860719E-01   0.4109569755755395E+00   0.5286800217709375E+01
       325.000   0.2193630241858694E-01   0.4098542414533640E+00   0.5557021455785202E+01
       326.000   0.2213063877026681E-01   0.4086945896563264E+00   0.5828745765340140E+01
       327.000   0.2224432163649899E-01   0.4075034565540394E+00   0.6100413569280755E+01
       328.000   0.2245582999239374E-01   0.4063053957686023E+00   0.9137993678848133E-01
       329.000   0.2261988521307189E-01   0.4051236509677767E+00   0.3641558007318810E+00
       330.000   0.2276577335676179E-01   0.4039861918736392E+00   0.6418968261993445E+00
       331.000   0.2292231763961191E-01   0.4029170254425504E+00   0.9168913605138052E+00
       332.000   0.2309288507699403E-01   0.4019424382613153E+00   0.1192835337255946E+01
       333.000   0.2322937348502676E-01   0.4010884853369222E+00   0.1474827927137000E+01
       334.000   0.2335280901028243E-01   0.4003767848983560E+00   0.1750479189003906E+01
       335.000   0.2348794630961842E-01   0.3998277827466973E+00   0.2032117135211273E+01
       336.000   0.2363450617441699E-01   0.3994625422382368E+00   0.2314014037369251E+01
       337.000   0.2371251203195445E-01   0.3992896710571726E+00   0.2594776039263627E+01
       338.000   0.2382042322395264E-01   0.3993184905249134E+00   0.2878028659913140E+01
       339.000   0.2398056607972992E-01   0.3995516456256024E+00   0.3161312591086848E+01
       340.000   0.2400233404613336E-01   0.3999825946197486E+00   0.3445360685466138E+01
